surface_area,wall_area,roof_area,glazing_area,height,compactness,orientation,energy_class
205,457,101,5,4.173684000976626,0.8910504416047902,3,0
210,192,298,29,2.683632594332792,0.9865061562200308,2,1
228,484,297,17,3.5248537684389207,0.7766731124401853,3,0
271,397,297,16,4.847815667253018,0.5185487852288837,4,1
233,203,119,17,4.829041790703155,0.5162184694902503,3,0
183,164,111,14,4.27434802736355,0.9756080152741498,2,0
218,353,105,23,2.611874828603491,0.9332476462194066,3,1
285,353,277,25,4.556481234469743,0.7375869756268416,2,1
292,235,110,33,3.1638182194692814,0.7858972496678851,3,1
325,243,82,25,3.2247832958329044,0.5644705951572493,3,1
165,422,240,24,3.742465900938816,0.5594358631560548,3,1
321,349,195,8,3.1393697843225437,0.9680176956774083,1,0
148,271,116,39,5.313151117702911,0.6084283368310516,2,2
247,249,163,8,3.4652742187750283,0.5783865878932861,4,0
202,404,238,34,3.554265334394015,0.6430728417454652,3,1
100,149,80,15,4.431203456605488,0.8727584640358796,1,0
207,456,234,35,5.093396970186662,0.8823833748070389,4,1
104,305,142,21,3.194704448966373,0.663679184230015,1,0
70,405,235,19,4.277489758856037,0.8345005900188828,3,0
124,348,278,9,4.459643357957791,0.6649409673797462,1,0
118,343,93,30,5.042012265902303,0.7338951066385987,1,1
205,258,270,11,3.446543464166045,0.6561148842899858,1,0
215,322,213,24,3.130348349917591,0.6328165538089107,3,0
213,228,131,10,2.8096097495440766,0.7678948738678175,4,0
225,119,137,13,5.423445914039851,0.9382395687428071,1,0
304,181,192,29,3.643835721399302,0.962940981011878,2,1
313,423,187,36,2.6963930455750895,0.6688579687556742,4,2
245,470,104,24,5.486687296608228,0.732501313151019,1,0
137,288,275,17,4.202120318208128,0.6853517435980552,2,0
310,202,202,9,4.7484265365477905,0.616306531736136,1,0
201,127,136,28,4.516108730679996,0.9830679507209443,3,1
252,186,195,24,3.8265493857476005,0.5389583172910316,2,0
246,309,140,6,4.558107962404602,0.9625771173248681,2,0
249,209,253,13,4.393292212563335,0.8384844285451838,3,0
86,480,202,19,4.502504151044793,0.95853826389743,3,0
250,290,123,7,3.067465228802635,0.8805594769665593,2,0
330,435,223,20,5.420655301717497,0.8700393941359882,2,0
145,460,103,21,2.6476515768986406,0.8869044990234287,4,0
252,347,81,12,4.968556048843285,0.7942194996786066,2,0
229,244,120,37,3.811377226552663,0.9749166692913664,4,1
134,309,227,7,2.853002396102842,0.5423658620982483,4,0
61,412,185,16,3.1345939539334635,0.5272786035855896,2,0
263,211,222,28,4.740185957216966,0.7147882525043066,3,1
83,117,187,32,2.8466515436142363,0.5710959022023527,2,1
260,268,218,23,2.9961709831410834,0.8083372945957433,2,1
328,299,184,5,2.864357347144642,0.8725461302737391,2,0
86,375,232,6,4.84969369396985,0.5282334249005394,3,0
105,223,186,32,3.6225611180163453,0.5104015874978488,3,1
186,390,258,17,3.5055555884171907,0.7958669267812155,4,0
344,321,112,31,5.363433182073936,0.8798267389062964,4,1
345,476,124,25,5.045029354673897,0.9156475105927244,3,0
264,460,206,38,3.8882482299471866,0.6132263785609959,2,2
322,114,113,17,3.3921298785259304,0.5417555293285274,4,0
63,206,124,7,3.6538566761875684,0.6237389434692393,3,0
102,294,213,24,5.480812985283137,0.5402545816819757,4,0
341,318,181,7,4.3452952142659536,0.9451274458839551,3,0
249,260,81,29,2.5872096904554094,0.6373090365028593,1,1
334,309,153,36,4.190108327295634,0.8242390334629799,4,1
160,323,90,26,3.352660656597065,0.6346423128997558,3,1
244,459,169,14,4.6506894828286125,0.7853016532787809,3,0
119,255,191,38,5.312634634027555,0.5965332940573336,3,1
88,331,206,30,2.8788520334817185,0.5985950361969063,4,1
164,118,282,17,4.361321225099089,0.5568003309222865,2,0
299,450,231,32,3.712020307649259,0.8549962643709188,1,1
325,444,226,22,4.309612697859299,0.9482479373631734,3,0
135,187,295,30,4.729405818084091,0.77479924331382,1,1
241,101,198,30,4.770347169740307,0.614128319558472,4,1
197,198,188,29,2.534926956976267,0.5917213622876387,2,1
299,389,167,37,4.937566542866046,0.8783621477650665,1,2
276,118,277,12,5.341508484607935,0.8491520865996067,3,0
187,117,210,13,4.1902203646426335,0.6212174729146667,1,0
166,162,199,39,4.089293247543282,0.8874310161121519,3,2
181,450,254,20,2.7434881021461055,0.9914835684708907,2,0
177,253,110,20,3.4971954193724795,0.7501970041430163,1,0
292,115,260,25,5.358349726426558,0.9599436682021578,4,1
68,186,230,13,4.313617098232612,0.9005581733447565,1,0
275,137,110,24,3.8114508606583213,0.7595980671937392,2,0
341,377,121,19,3.0913016714086687,0.5651958571563052,2,1
232,460,146,34,5.066737088006873,0.777107937816031,2,1
305,314,168,5,3.3812302505936893,0.8792148220291562,2,0
292,422,106,13,2.557076572444198,0.5778543358975814,4,0
306,352,200,23,2.8447953193659,0.667472650453139,4,1
238,316,295,28,3.9297357922834015,0.995238369186655,2,1
132,487,110,31,4.28536773918341,0.9217406312963283,1,0
323,268,217,27,2.826831423326398,0.9541322704902975,4,0
64,137,292,39,5.126633848342076,0.7093664779187108,2,2
157,136,147,5,5.3858569070711395,0.8502458423812043,2,0
130,321,87,16,3.9180524624765103,0.9334402849247181,3,0
107,461,128,11,2.523122332808512,0.5184168383577086,1,0
258,422,280,35,3.717031294803175,0.7179368863990215,2,1
231,159,106,32,2.8462251425324627,0.7845721628881295,1,1
245,212,122,24,3.35629806033144,0.7671981839854571,1,1
195,131,131,33,3.363536376676529,0.9134622560003507,3,1
263,127,100,19,2.6734428255337495,0.6250059092633538,2,0
301,318,87,22,3.2743591082188104,0.9209361256158916,2,0
260,386,217,9,3.5771989982268177,0.847774549010716,4,0
224,181,248,28,3.6324385686883143,0.903865078097307,1,1
341,382,204,12,3.8576155755473915,0.8300812326798583,3,0
159,275,129,12,4.743582272575936,0.7272741359205988,1,0
244,104,161,38,4.09533237922475,0.974134183560472,4,1
294,404,288,19,4.162235624201939,0.59756311967278,1,0
273,111,226,27,3.8475020478466875,0.5206091040203011,1,1
300,207,224,31,3.5926637509842134,0.6314899495204918,3,1
247,456,87,10,5.499344443613193,0.6191327334450443,3,0
147,132,193,35,3.080318231164699,0.6787284252396266,2,2
280,306,224,20,3.9284793695705966,0.5710906148515333,3,1
265,342,120,18,4.168078643617358,0.935770606154381,2,0
342,406,219,23,3.068333287325406,0.5525077463944669,3,1
136,462,242,29,3.245726317821778,0.566066462710633,1,1
85,384,128,26,4.09823974789545,0.5248556720509363,3,1
200,123,232,21,5.393591573423743,0.723631215860429,3,0
192,360,124,36,4.25621361348408,0.5512838073867236,3,2
72,137,194,18,4.188129477061628,0.5911187863128694,4,0
185,240,220,23,4.743512766605288,0.5015326351274098,1,1
114,476,90,29,4.391801596728937,0.6504745958107341,1,1
138,353,297,8,4.6007952823789715,0.5253405907020179,2,0
326,291,180,27,3.6277633313613293,0.9208770622491095,3,1
340,471,293,18,2.8921238703454275,0.8097114062956585,3,1
268,121,186,9,5.229527550092581,0.8258703814351152,1,0
166,404,221,19,5.159128235716874,0.9845982530728536,3,0
122,270,239,6,3.1064289940029433,0.6880333104369374,3,0
275,290,114,35,3.7673730347113064,0.6364529071977443,1,1
348,105,93,24,3.325587685088722,0.6419034646489254,2,1
120,217,178,33,4.640117584181237,0.8814753889704736,1,1
244,258,260,22,4.748277842753705,0.5168841327774969,4,0
199,174,177,30,2.7229425219499688,0.8235221783066211,1,0
66,372,201,35,2.746560037513634,0.7754335670576058,4,1
266,438,106,21,3.374997823121774,0.6691572862205044,2,0
342,185,224,19,3.021616854899784,0.5143956148822171,1,0
306,280,129,37,5.004791883172757,0.5535309684879561,2,2
240,409,90,29,3.2975329183457536,0.951499651646164,2,1
276,222,245,33,2.870379538845142,0.8706793266890176,1,1
149,289,168,6,5.276811248515061,0.8937840813660448,2,0
191,142,112,14,4.841966281743925,0.8781857980294641,3,0
139,273,166,20,2.587613460134963,0.6627876050047149,2,0
251,481,281,35,3.3422047799830104,0.5542571967575372,4,1
156,186,157,7,3.1749208246673204,0.9980560873387048,4,0
283,393,105,33,3.4023605040580494,0.6442442247084865,3,2
169,492,201,26,5.12945059764224,0.8835315219941746,4,1
87,487,211,8,2.6522306488364973,0.9496223574965301,3,0
214,190,199,13,2.67210227261772,0.6417958819305136,2,0
252,127,218,17,3.1974475167953793,0.530638449225668,3,0
112,151,177,15,2.794949894557105,0.6039367286860855,1,0
148,290,216,25,5.280992388667711,0.9771445028464759,2,0
219,330,187,19,5.256031163638992,0.7090422881100644,2,0
327,248,204,8,5.475998032849007,0.7733058280588789,1,0
281,176,90,5,3.151854506838157,0.6346161539265991,4,0
196,213,83,19,2.552042220826275,0.8907585122181647,4,0
306,278,92,6,3.646081371102163,0.6641176140124976,2,0
141,432,161,18,4.6901363108281755,0.6943331606992632,3,0
328,166,202,37,4.151139281962656,0.7841891358148654,1,1
185,411,256,11,4.15509875096021,0.73674304720683,1,0
114,231,248,36,4.42651814268833,0.8782901949809763,1,1
82,373,258,24,4.820644307011047,0.9240576046991223,2,0
265,209,172,16,3.0464153408119214,0.5517288203681106,1,0
85,284,299,14,3.28238445447103,0.925309181110965,2,0
136,274,109,25,3.9960316395645696,0.5226409209741353,1,1
75,323,155,26,4.5174221004835236,0.9197425249204434,2,1
215,302,191,16,4.472920248199021,0.6768924323905868,4,0
324,331,195,34,2.5663791602383337,0.9625605521679996,4,1
169,116,169,29,4.908120034524614,0.7421738673369613,4,1
74,162,276,11,4.534716282527828,0.856179369846588,1,0
299,474,136,14,3.46656103773559,0.7474919136937828,2,0
267,198,213,33,3.6448379299316773,0.8765903465774315,3,1
221,246,98,35,4.678616291066975,0.513275294576919,3,2
163,357,264,25,3.5701417428544624,0.5918196575281742,1,1
191,458,88,26,4.362394940590123,0.939999223015751,2,0
224,306,294,34,3.213874982640043,0.8452651210435628,4,1
239,448,292,31,3.8330426383037524,0.9204592602451338,2,1
339,114,137,20,3.285581574135179,0.6610720363442579,3,0
193,101,181,15,3.6915772519403967,0.6097302315584912,4,0
140,234,257,9,5.0747168557545725,0.5014105049268951,3,0
314,322,85,26,3.9363137660666774,0.5274867835930335,1,1
205,354,90,23,3.960388878877966,0.5971202694398761,3,1
186,124,264,5,4.246299894405277,0.6591741899826472,4,0
290,228,219,18,4.8787895197549345,0.9676005131933305,1,0
61,393,160,25,4.803028306489875,0.5116536437159254,2,0
134,265,286,38,3.8076110396418157,0.6561977635977372,4,1
329,389,81,27,2.7436950440375556,0.6378720802398601,3,1
272,245,123,33,4.918342031865536,0.8260912659619365,3,1
305,239,269,25,2.828110656086874,0.6768903185849471,3,1
92,474,273,29,4.001663704312078,0.9731439461260762,2,1
245,294,161,19,3.8042932640251634,0.9244907566549951,3,0
268,274,129,21,4.3373572597830865,0.9028202012705643,1,0
239,394,115,31,2.5021918644073278,0.8779012412789804,4,1
206,143,109,14,2.912446201683048,0.7712220075242797,4,0
109,386,267,18,2.7303127447680025,0.5122619661100904,2,0
322,142,93,12,3.639594380124429,0.7591101038870426,4,0
245,234,283,17,4.4620121872161205,0.881100140569431,3,0
266,312,253,8,3.909555707806591,0.7620346420817361,4,0
65,143,245,17,3.1292621982137017,0.592015329123874,4,0
107,442,94,36,3.7509275890238776,0.978302475507664,1,1
122,387,104,11,3.403405232389105,0.6320736890477564,2,0
85,341,121,25,3.9658445666364806,0.6585939594003762,4,0
64,309,175,34,4.220371047348039,0.8820154328476983,1,1
196,311,137,15,3.838891749644744,0.5480461334648772,1,0
263,169,126,22,3.986680154970799,0.742187412115449,2,1
233,214,243,28,4.652122916370994,0.5874401777094576,3,1
91,229,166,36,3.9665541337523638,0.8590951908986406,1,1
63,475,240,39,5.228672888040332,0.5802508659319041,2,2
60,469,178,11,3.0053020663410908,0.9239095820373739,4,0
95,484,100,33,3.5811127341948756,0.9642552317763666,3,1
292,284,293,17,3.1263493795142727,0.9152936793243027,2,0
341,163,185,12,4.422374859293158,0.5705066782530088,4,0
174,453,190,21,3.907507857603356,0.8161279387841036,4,0
121,319,129,16,2.8309004567381875,0.8091425670813384,1,0
101,257,137,11,3.8416429042416604,0.8255665268519368,1,0
149,457,232,10,3.0584283225147724,0.6170863550755685,1,0
232,165,260,31,2.6536847877170233,0.5040446137893706,1,1
337,146,222,27,4.334135975712951,0.5479140393640048,1,1
180,154,280,13,2.775765432477279,0.752836080451669,2,0
188,120,158,18,4.8982461729702615,0.6186552401741812,1,0
318,354,241,37,5.349254414131831,0.6615665569561324,4,1
123,325,147,8,3.845363463620697,0.571481740483874,4,0
269,187,254,15,4.773485330270754,0.8999853587660676,2,0
300,227,233,25,2.783877811702824,0.519049887820972,1,1
143,473,216,20,2.8494174032061355,0.9556687930582981,2,0
223,439,204,21,5.041193904553905,0.5547802320372439,3,0
91,239,283,15,3.917188988413674,0.9943833517271783,1,0
162,416,104,14,3.775490735931455,0.5251443717514273,1,0
264,243,192,9,3.1442205512907413,0.6398823781619914,4,0
297,323,263,21,3.054934038873368,0.8499732173560706,4,1
250,337,261,12,3.439321245668866,0.8363690393479659,2,0
120,220,149,27,3.4750099980576286,0.9558345628788767,4,0
213,196,105,15,3.472230532221973,0.5985168847059157,3,0
93,164,143,29,5.185570810511669,0.8372940192588751,1,0
90,369,246,21,4.384953733365595,0.5860761816047189,2,0
338,354,206,18,3.919886516715581,0.8999648735606505,1,0
308,188,156,15,5.382582726745502,0.9380752808468726,3,0
269,274,166,28,3.674183314286852,0.9073587272359449,2,0
117,172,265,5,3.3691063701050004,0.5107549029818163,3,0
112,183,89,21,2.802929948937536,0.7412264390342111,3,0
138,448,109,7,2.8844734024334215,0.7305781370877993,1,0
244,269,245,28,4.897640036666069,0.5669824984802428,1,1
265,181,149,34,4.452919951515849,0.7019303747326342,3,1
160,312,275,26,3.3561965603199644,0.6816570497013035,1,0
107,296,128,10,4.482778708023134,0.8906707868066601,2,0
90,343,198,7,3.0645733279217735,0.7943581160301347,2,0
288,264,146,26,3.2337404422797693,0.5031516297998789,2,1
286,487,229,21,4.72539145239012,0.6315852766347847,4,1
185,255,106,28,4.629706645857311,0.9266605016991515,4,1
158,375,287,30,5.270486362822245,0.8184227963973163,4,1
263,329,287,5,2.9516620622181096,0.6282233774151604,4,0
301,471,295,15,4.087900425299616,0.8244982098927169,1,0
140,278,96,33,4.954465271050825,0.7807519045759903,1,1
205,258,271,30,3.776357385559805,0.8801968102761775,4,1
327,354,219,26,4.573638905806517,0.976468227090912,3,1
138,455,286,35,2.711392749099548,0.9708139673671617,3,1
249,206,298,7,2.789795154016534,0.9226633112532299,1,0
183,317,158,39,4.758941364584763,0.8310857648711284,4,1
230,154,111,21,3.8883451835553964,0.9464477451317252,1,0
271,136,211,29,2.7025288988370555,0.6565962315095295,2,1
191,128,217,20,3.704482535855631,0.9855647692758855,4,0
208,418,296,17,2.9191193431997666,0.6270507782969363,4,0
316,351,201,28,2.804281081473401,0.9272616670331351,4,0
232,406,257,15,2.6604126062538143,0.5706626784453424,1,0
303,439,164,17,3.4378946720066605,0.5993983774262781,1,0
328,168,210,32,3.1985783892151467,0.9879585725009055,1,1
262,279,190,16,3.2803760428565587,0.6194302895869158,4,0
191,321,180,38,5.096533740791992,0.8700054710030042,1,2
67,425,132,33,3.8608326228463583,0.983849434391474,3,1
192,434,177,25,3.717594577596306,0.7445992412563787,3,1
226,384,181,36,4.125551537194934,0.6757852511994584,1,1
302,107,295,21,4.442758794754056,0.8501161681249878,4,0
100,446,287,18,4.835384485619064,0.7220894410778667,2,0
298,468,254,16,3.5283520213388186,0.5484801548218017,4,0
296,242,294,11,5.195136677683894,0.7361419881038327,2,0
255,220,270,7,3.503213558462633,0.522454753047166,1,0
88,322,237,14,4.333141854381343,0.9084824977179924,2,0
67,174,221,6,2.9853542859567366,0.5521865446849362,1,0
279,218,250,25,3.7899810861745906,0.6505925635139074,3,0
244,150,135,17,3.6231679895569036,0.6108746456626226,4,0
221,291,152,22,4.544711511186655,0.9223701521107315,2,0
264,147,248,34,4.784917206524488,0.9135501981118268,2,1
142,257,201,36,5.346620932917457,0.9912821156565919,3,1
338,246,197,12,3.804839820714347,0.7949566965484545,2,0
287,146,93,26,3.896699876075252,0.8526010648305444,3,0
257,478,150,27,4.893919285173343,0.9994126521459041,3,1
116,178,289,27,4.495909206153165,0.7910655377088336,1,1
276,212,295,8,2.7669187349510054,0.5407455247637227,3,0
167,340,216,39,2.588321385781675,0.9886143417491704,1,1
247,490,174,20,4.736983585448521,0.8009532771503867,4,0
220,200,195,22,3.2822811915061703,0.5290467447437931,4,0
74,373,148,20,3.0495582288110916,0.9347620934873968,3,0
253,191,204,34,2.734572777816874,0.7235614319163901,4,1
283,224,295,17,3.369869213597904,0.6653982469315471,1,1
122,191,125,14,4.145513350048519,0.7797298610236991,1,0
165,426,202,36,2.8039802052976186,0.9376774236663883,4,1
129,391,87,17,5.104799132285115,0.5258453868566252,4,0
317,256,230,31,3.23650195515867,0.6830085607347717,2,1
308,159,224,33,4.0603999391517425,0.5525360123514754,1,1
189,149,285,35,3.685738734816341,0.8125625689675618,2,1
70,231,233,9,3.8760920331918354,0.6682840913699732,2,0
121,442,250,8,3.570505420982615,0.515995080002609,4,0
100,316,120,25,2.675206309773521,0.9182367233159658,1,0
332,399,115,39,4.228587367856074,0.8011904705291657,1,1
295,101,205,19,4.5953992766855,0.5855576698573497,1,1
78,473,291,11,2.607923351760173,0.841494960699084,3,0
280,124,226,6,2.6434909630736456,0.5862013966306028,3,0
149,214,213,18,2.8959236758936866,0.9773680795056933,1,1
114,443,133,11,3.6154293269459052,0.5576772890861417,4,0
186,319,110,6,2.8580249586655633,0.6612711415913994,4,0
315,449,222,20,3.284112623718729,0.88791233163803,3,0
251,302,187,24,3.2079714673960864,0.9462169241240115,1,0
232,177,272,8,5.44626498225787,0.7856161433442663,4,0
288,249,197,18,2.7909953919574333,0.956752670770407,1,0
150,222,139,5,3.2103501841071855,0.8907811841481632,2,0
283,219,276,33,3.085530645606145,0.5056177129283748,4,2
268,111,194,19,4.841477230980873,0.7021541046298556,1,0
257,242,89,12,4.913352108544972,0.8998243651383198,1,0
284,496,123,25,3.611521242815786,0.5198164091503527,2,1
183,235,299,15,2.990915653512011,0.6970733455338076,1,0
139,191,285,18,3.234035482636472,0.6278725948498337,3,0
175,471,298,11,4.982463159671196,0.6344098452469615,1,0
207,450,220,28,4.450032034865114,0.7312254430859839,3,1
222,132,224,34,2.5705255048764037,0.8473563225904317,2,1
188,478,132,29,5.0028442423046435,0.6541384000589623,4,0
97,288,269,27,3.3288472440913455,0.950012269992309,3,0
261,226,107,20,3.3593525781050597,0.7627150139929133,3,1
193,324,151,13,3.1061816269970053,0.5120646204166834,1,0
221,290,110,35,4.46661083200091,0.9178137957515726,3,1
183,304,220,29,4.248306839568259,0.5134399882432835,4,1
85,405,224,5,4.848406547101742,0.6064851278902552,4,0
65,281,281,19,3.2390212604885593,0.7905486181900492,4,0
71,297,152,15,5.326391847971249,0.6296966361337459,3,0
309,126,202,37,3.8632225625594403,0.7721218885904952,3,2
98,448,112,13,5.3328321029825805,0.8683529963813146,1,0
80,145,253,19,4.665056937760426,0.9333527408348257,2,0
309,178,272,39,2.9393922205440717,0.7668988629758935,2,2
336,425,128,22,3.596401514585184,0.6158914235999791,1,1
190,218,178,34,3.0251845881409576,0.8221266754067511,3,1
85,355,116,36,4.818083129935088,0.8459241968784807,3,1
330,365,127,38,3.7523470545678674,0.872395844570905,2,1
83,188,277,22,5.195382767569689,0.6919209975048077,1,0
187,480,287,34,3.0678328347733506,0.8385647703301289,1,1
209,330,199,25,4.553615118492547,0.9392797048975359,2,0
113,338,177,20,3.7249794993058116,0.9104800673285545,4,0
137,194,230,35,4.105192246072519,0.5757546642856087,3,1
203,161,111,36,4.0159334950010495,0.5400803927569717,2,1
188,463,80,9,3.3098329504701507,0.5459107515680783,1,0
83,315,118,27,2.6777717866248407,0.824014748504622,2,1
244,336,116,29,4.289103722414344,0.543201596109691,4,1
118,197,128,23,4.744807851056729,0.6486363151281211,1,0
216,341,211,33,2.970807046119559,0.9147765342249666,3,1
137,251,274,25,3.5945505991219617,0.7071193573459189,1,1
301,123,194,5,4.964567880177949,0.5274550629118586,2,0
99,351,101,30,4.140062151301535,0.7708559171476023,4,1
286,480,272,10,3.7146216189327497,0.7050344816688277,2,0
293,373,154,21,3.5837992609994607,0.9731487836834438,4,0
294,173,211,33,3.9912970537432404,0.870859177274127,4,1
252,227,209,31,3.12729873466576,0.618376509123126,3,1
338,302,105,31,3.51661735792538,0.501196839721274,3,1
138,233,254,39,4.345264686702301,0.8173446762979102,2,2
311,163,116,27,4.673525887829952,0.9432493424115235,4,1
289,398,237,28,2.511072007842821,0.8047844213602215,3,1
149,435,114,10,2.5502236786073142,0.7707332316297907,3,0
227,407,181,38,5.091283737772777,0.9621847284313552,2,1
215,391,202,9,4.1301808942345835,0.7221534196310306,4,0
92,384,265,39,4.5122140175000665,0.6361400066464009,4,2
339,409,210,21,2.7101170423110297,0.9374019525817017,2,0
326,103,229,21,4.0794061216298285,0.7430018069882749,3,0
330,357,134,33,3.454390769349481,0.5637400183503699,2,1
144,115,175,35,3.903848060436276,0.7120998916070396,3,1
107,412,238,10,3.570282156833424,0.5495743478586341,3,0
106,147,129,37,3.1930452301036216,0.9232638798040975,4,1
319,363,123,39,4.172984233044275,0.6187042599908037,3,2
119,150,94,29,3.601348884907528,0.8773364902123094,1,1
164,374,105,39,4.957729327699096,0.7736353664181348,1,1
340,197,153,37,3.026568983879167,0.9459578658793892,4,2
128,251,222,5,4.479197770179411,0.6028495404169214,2,0
288,183,229,12,3.6235386823471254,0.9665085013806314,2,0
205,107,248,9,4.941008971224377,0.8091149258955275,1,0
266,193,233,28,5.347967300698524,0.8442740713246153,1,1
333,145,133,36,3.3194290965610493,0.8857800060536087,1,1
66,474,285,39,3.1310419569975148,0.5400677540507361,1,2
193,130,154,12,3.592362086628632,0.8487248391795936,3,0
237,323,185,10,4.030392062706856,0.8646965849291082,4,0
122,309,288,18,3.9470997463691733,0.5846319088852155,4,0
123,136,215,30,3.179203321571516,0.8743370159297043,4,0
93,126,223,6,3.1350015875633797,0.5155054919506397,4,0
307,195,133,38,5.0449669837666935,0.5333307809526269,4,2
294,285,181,20,3.2382282834634664,0.8868523599313289,1,0
162,123,128,7,2.939637405609649,0.5513750573518734,2,0
345,324,83,32,4.3601765220536794,0.6335844227273837,3,1
70,192,275,29,4.189883338088794,0.8025714356951168,4,1
136,346,152,36,3.6483072704009216,0.8547024016808169,2,1
66,363,196,25,3.813174072134311,0.7735941067606846,1,0
65,462,126,31,4.260853408554224,0.5946985876154063,1,1
276,431,150,11,3.4251168465441313,0.5160166352917883,4,0
312,193,126,21,4.36642500616651,0.8850253665536607,1,0
186,125,181,6,3.165758447471779,0.7413287967718007,2,0
263,290,138,18,2.8280191786256794,0.5307495936269635,4,0
155,323,120,38,4.645245590493195,0.5816413228715727,1,1
176,291,280,37,3.3287804836475923,0.8772563132851638,2,1
299,267,110,30,3.552441182247895,0.8516452811059987,2,1
68,141,102,19,2.8709320843045316,0.9392770444619151,3,0
324,216,157,11,4.192298482580993,0.5062226879810187,4,0
276,326,242,8,5.2412405116022285,0.7511707218758286,2,0
151,454,165,15,2.7172069324456434,0.9694209947428848,2,0
171,227,172,28,2.567326111835917,0.7931068368065395,2,1
257,110,179,21,2.8877087627020464,0.8261093935490904,3,1
314,171,245,15,2.5747093267226155,0.6713371948970092,4,0
285,355,197,17,5.349784299887917,0.5863132165147824,1,1
217,140,88,15,3.658510319327846,0.7349519937274496,2,0
211,154,207,38,2.5761479523253468,0.7782642212578369,4,2
266,256,275,37,4.628270596865806,0.5700607673327046,1,2
200,294,294,10,3.2308923223394617,0.9354801955109858,4,0
279,482,183,27,3.9997094509506295,0.6289490830627934,3,1
201,481,151,27,4.487147138443764,0.9712814664770064,2,1
191,244,223,14,3.6544566221753527,0.7901676124795473,1,0
308,264,82,29,2.8358477372549578,0.9793247932206472,2,1
320,198,87,18,5.322251660887689,0.69141427845824,2,0
291,289,168,10,3.4154111122125794,0.899412320325663,4,0
242,379,104,15,2.924584516220164,0.8151404612562825,1,0
323,166,296,7,4.964156568542615,0.7327182963034331,3,0
223,110,152,25,2.6466358634720653,0.6900433981951231,2,1
184,152,80,23,4.147743969866216,0.5127255897121183,4,0
106,189,234,5,2.9968266456020403,0.548463299867248,1,0
107,457,118,9,5.435057194191742,0.5251937118076198,4,0
256,330,198,34,2.763395425009685,0.7149317030346777,1,1
304,395,280,7,2.5044899026909047,0.9931498309987041,2,0
77,378,235,29,2.5748654249246092,0.8384198099334836,3,1
113,358,146,27,2.7214345709800045,0.636236236605427,4,1
77,257,271,30,3.4012572157561483,0.7429395008853259,1,1
327,436,209,33,4.616568441861059,0.8958474770013098,2,1
117,226,231,12,3.3516702206127684,0.8216060661920319,4,0
324,328,247,37,4.429574523623549,0.7181364830893113,2,2
288,208,153,22,2.8251977645574398,0.5343059345549281,2,1
105,310,84,5,3.7297758907618705,0.9021705959959756,3,0
134,413,181,6,2.5508448293133963,0.8442858061724932,4,0
335,487,286,7,3.0018704675003316,0.6453238740087353,3,0
241,306,125,26,3.333532670952464,0.7260353104790898,1,1
311,189,201,32,3.902246862134341,0.9198452964115629,3,1
75,237,116,37,2.6163662869567332,0.667897928289305,3,1
64,329,202,11,5.450155949143414,0.8082457945514236,2,0
126,300,283,5,4.308407091515989,0.7477677151583138,3,0
210,365,112,28,4.061366212166082,0.7067063272447618,4,1
91,499,253,23,5.2203283980738435,0.543708378611815,2,0
251,137,237,19,2.976366133772806,0.6685888373394154,1,0
163,272,221,15,4.938767131219141,0.5049277183978695,2,0
266,160,232,7,4.404444119529935,0.9418170865925367,2,0
255,267,186,16,4.075434347908381,0.7819513598506601,2,0
157,417,262,29,5.473301788338935,0.6999505950953031,2,1
286,414,109,32,3.4406091319882073,0.7287951935782266,4,1
146,199,141,22,3.408048041273929,0.7200969163104466,4,1
316,142,289,20,2.569548062684956,0.5391840778741712,3,0
163,492,207,35,2.9401237933892492,0.6633638440057514,2,1
88,207,210,18,3.644797265334907,0.9626285389369933,2,0
220,451,205,23,3.9552003704730985,0.8781341897341169,1,0
256,226,294,27,3.8348528479185484,0.8390745555960772,3,1
207,144,257,26,2.9317805508569847,0.7648569888587295,2,1
95,439,132,27,3.1359841402740423,0.7601584991501228,3,1
234,106,84,37,3.1040773080971857,0.5568553982581254,4,2
158,209,201,27,3.604114421661996,0.7004681216024526,1,1
211,467,99,7,3.493458624846576,0.5375252174902114,3,0
222,321,190,17,3.6778340488716212,0.9583519725093476,2,0
289,291,155,39,4.273227798205949,0.5236305907026645,1,2
122,127,83,9,5.230350737373698,0.5334460705241733,1,0
313,146,131,38,5.368490300803607,0.5838199370394529,3,2
157,273,99,16,3.1094779593134603,0.5224523223622121,3,0
137,210,291,8,5.4965812982788735,0.7380203521014831,4,0
70,181,278,9,3.1571224987962254,0.8944481757216947,2,0
172,439,123,24,4.246265578120351,0.9206071444450785,2,0
272,236,258,13,5.446525965918687,0.7572005824183812,2,0
73,147,81,30,5.352547827351241,0.704911985126434,1,1
272,426,157,35,3.747950733804385,0.7255661282214706,2,1
120,189,119,37,5.345674285198743,0.7383177060617101,1,1
135,471,284,31,4.68757694892699,0.8739184563970592,4,1
182,311,296,16,2.588321182508774,0.8911242367154807,1,0
181,143,282,30,4.153650831690394,0.9642002853384606,2,1
287,176,106,16,3.6336083481018613,0.9915618389721442,4,0
303,274,207,37,4.704064904342594,0.555152337656637,4,1
201,478,108,19,3.792271475504047,0.7227405387598785,4,0
252,400,108,18,4.560353375383269,0.9236847318496995,4,0
162,316,296,18,3.614797507151669,0.5771247814818699,2,0
232,365,284,25,5.007682688680708,0.9064157108249395,1,1
